ID;Name;Reference;Brand;Categories;Price;Short desc.;Features;Images URL;Quantity;Tax ID
154;Profil do taśmy LED natynkowy 1 m biały + zaślepki POLUX;45804745;POLUX;Ledy>Produkty>Oświetlenie;15,88 ;;Długość (w mm): 1000>Głębokość (w mm): 7>Typ instalacji: Do przykręcenia>Współczynnik ochrony (IP): 20>Kubatura ochrony: 2>Materiał wykonania: Aluminium>Kolor: Biały>Rodzina kolorów: Biały>Nazwa serii: BIAŁY +ZAŚLEPKI+ML>Marka handlowa: POLUX>Gwarancja (w latach): 2>Kod EAN: 5901508316073>Numer referencyjny: 45804745>Cena: 15,88zł /szt;http://localhost/src_img/154/1.jpg>http://localhost/src_img/154/2.jpg>http://localhost/src_img/154/3.jpg>http://localhost/src_img/154/4.jpg>http://localhost/src_img/154/5.jpg>http://localhost/src_img/154/6.jpg>http://localhost/src_img/154/7.jpg>http://localhost/src_img/154/8.jpg>http://localhost/src_img/154/9.jpg;50;1
155;Zasilacz do LED 12 V 1.25 A / 15 W OR-ZL-1612 ORNO;44328984;ORNO;Ledy>Produkty>Oświetlenie;36,60 ;Mało gabarytowy sterownik, przeznaczony do oświetlenia LED, m.in. pojedynczych diod, listew, taśm LED, żarówek, modułów lub węży. AC/DC.;Napięcie wyjściowe (w V): 12>Zasilanie: Sieć zasilająca>Napięcie (w V): 230>Pobór mocy (w W): 15>Klasa bezpieczeństwa: 2: urządzenie elektryczne z podwójną izolacją>Wysokość (w mm): 25>Szerokość (w mm): 100>Głębokość (w mm): 40>Materiał wykonania: Tworzywo sztuczne>Klasa szczelności (IP + IK): IP20 >Waga (w kg): 0.061>Marka handlowa: ORNO>Gwarancja (w latach): 2>Kod EAN: 5901752486829>Numer referencyjny: 44328984>Cena: 36,60zł /szt;http://localhost/src_img/155/1.jpg;50;1
156;Lampa wisząca Forest biała E27 Inspire;45880233;INSPIRE;Lampy>Produkty>Oświetlenie;257 ;.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 3x60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 40>Wysokość (w cm): 127>Wysokość oprawy wiszącej bez zawieszenia (w cm): 23>Długość całkowita (w cm): 40>Wysokość całkowita (w cm): 127>Średnica (w cm): 40>Średnica klosza / abażura (w cm): 40>Głębokość (w cm): 40>Rodzina kolorów: Biały>Kolor: Biały>Kolor przewodu: Biały>Napięcie (w V): 220-240>Typ drewna: Nie zawiera drewna>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276000393412>Numer referencyjny: 45880233>Cena: 257zł /szt;http://localhost/src_img/156/1.jpg>http://localhost/src_img/156/2.jpg>http://localhost/src_img/156/3.jpg;50;1
157;Lampa wisząca Elgort czarna z drewnem 5 x E27 Inspire;83049674;INSPIRE;Lampy>Produkty>Oświetlenie;417 ;Ta lampa wisząca Inspire jest wykonana z naturalnego drewna FSC z 5 lampkami i ma 100 cm długości. Doskonale oświetli Twoją industrialną przestrzeń szczególnie w dużych pomieszczeniach. Umieść go na przykład nad stołem w jadalni lub wyspą kuchenną, aby jak najlepiej go wykorzystać. Dodaj pięć wybranych przez Ciebie żarówek E27 Lexman: zalecamy żarówki żarowe, aby dopełnić wygląd tego urządzenia. Jeśli podoba Ci się seria ELGORT, powinieneś wiedzieć, że możesz skoordynować ten produkt z innymi produktami z tej samej serii. Ten produkt Inspire jest produkowany w Europie i objęty 5-letnią gwarancją.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5x40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 5>Szerokość (w cm): 100>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 20>Głębokość (w cm): 20>Rodzina kolorów: Czarny>Kolor: Czarny>beżowy>Napięcie (w V): 220-240>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007382402>Numer referencyjny: 83049674>Cena: 417zł /szt;http://localhost/src_img/157/1.jpg>http://localhost/src_img/157/2.jpg>http://localhost/src_img/157/3.jpg>http://localhost/src_img/157/4.jpg>http://localhost/src_img/157/5.jpg;50;1
158;Lampa wisząca Krela złota E27 Inspire;83049748;INSPIRE;Lampy>Produkty>Oświetlenie;127 ;Ta lampa wisząca Inspire, o całkowitej długości 30 cm, z metalową złotą powierzchnią zewnętrzną i białym wnętrzem, wniesie szykowny akcent do Twojej przestrzeni. Umieść go w swoim ulubionym pokoju, na przykład nad stołem jadalnym lub wyspą kuchenną, stanie się nowoczesnym, eleganckim wzorem z miękkimi mosiężnymi kloszami. Zalecamy dodanie trzech przezroczystych żarówek E27 Lexman, aby jak najlepiej je wykorzystać. Seria KRELA jest dostępna w wersji lampy wiszącej i kinkietowej, aby zharmonizować Twoją dekorację. Ten produkt Inspire jest objęty 5-letnią gwarancją;Źródło światła w zestawie: Nie>Rodzaj trzonka: E27 >Klasa szczelności (IP + IK): IP20 >Liczba punktów świetlnych: 1>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 50>Szerokość (w cm): 30>Średnica (w cm): 30>Głębokość (w cm): 30>Kolor: Złoty>czarny>Materiał wykonania: Metal>Materiał poboczny: Metal>Maksymalna moc światła (w W): 40W>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Regulacja wysokości: Tak>Napięcie (w V): 220-240>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007382815>Numer referencyjny: 83049748>Cena: 127zł /szt;http://localhost/src_img/158/1.jpg>http://localhost/src_img/158/2.jpg>http://localhost/src_img/158/3.jpg>http://localhost/src_img/158/4.jpg>http://localhost/src_img/158/5.jpg>http://localhost/src_img/158/6.jpg>http://localhost/src_img/158/7.jpg>http://localhost/src_img/158/8.jpg>http://localhost/src_img/158/9.jpg>http://localhost/src_img/158/10.jpg>http://localhost/src_img/158/11.jpg>http://localhost/src_img/158/12.jpg;50;1
159;Lampa wisząca Krela złota 3 x E27 Inspire;83049747;INSPIRE;Lampy>Produkty>Oświetlenie;287 ;Ta lampa wisząca Inspire, o całkowitej długości 85 cm, z metalową złotą powierzchnią zewnętrzną i białym wnętrzem, wniesie szykowny akcent do Twojej przestrzeni. Umieść go w swoim ulubionym pokoju, na przykład nad stołem jadalnym lub wyspą kuchenną, stanie się nowoczesnym, eleganckim wzorem z miękkimi mosiężnymi kloszami. Zalecamy dodanie trzech przezroczystych żarówek E27 Lexman, aby jak najlepiej je wykorzystać. Seria KRELA jest dostępna w wersji lampy wiszącej i kinkietowej, aby zharmonizować Twoją dekorację. Ten produkt Inspire jest objęty 5-letnią gwarancją;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 3x40W>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 20>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 18>Długość całkowita (w cm): 93>Głębokość (w cm): 20>Rodzina kolorów: Czarny>Kolor: Złoty>czarny>Napięcie (w V): 220-240>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007382808>Numer referencyjny: 83049747>Cena: 287zł /szt;http://localhost/src_img/159/1.jpg>http://localhost/src_img/159/2.jpg>http://localhost/src_img/159/3.jpg>http://localhost/src_img/159/4.jpg>http://localhost/src_img/159/5.jpg>http://localhost/src_img/159/6.jpg>http://localhost/src_img/159/7.jpg>http://localhost/src_img/159/8.jpg>http://localhost/src_img/159/9.jpg>http://localhost/src_img/159/10.jpg>http://localhost/src_img/159/11.jpg;50;1
160;Lampa wisząca Reus złota 4100 lm LED Light Prestige;84586868;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;567 ;Reus LED wisząca złota -  to jeden z wielu produktów  z serii Reus, w przepięknej odsłonie. Podczas wybierania oświetlenia do domu, przede wszystkim skupiamy się na lampach wiszących. Wszystko po to, by praktycznie rozświetlić całe pomieszczenie oraz  uzyskać klimatyczny nastrój wnętrza. Czasem jednocześnie prócz światła, zyskujemy również dekorację domu. Taki jest właśnie produkt Reus. Dużej wielkości klosz, jest zaprojektowany w kształcie ciekawego ringu z wbudowanym światłem LED. Stworzony w nowoczesnym stylu. Jego wierzchnia złota strona, poprzez pikowany wzór oraz piękny wysoki połysk - wygląda bardzo glamour! Posiada neutralną barwę światła. Znakomicie będzie prezentować się w kuchni. Idealna także do dużych, przestronnych łazienek w luksusowym wydaniu, np. z marmurowymi umywalkami i lśniącymi kafelkami. Lampa ta, wówczas w punkt dopełni całość ekskluzywności. W większej ilości znakomicie prezentowałaby się także w miejscach komercyjnych - np. restauracje.  Zapraszamy do zakupu!;Rodzaj trzonka: Moduł LED>Materiał główny: Metal>Źródło światła w zestawie: Tak>Maksymalna moc światła (w W): 36>Strumień świetlny (w lumenach): 4100>Temperatura koloru (w K): 4000>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa ochronności: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 60>Wysokość (w cm): 90>Wysokość oprawy wiszącej bez zawieszenia [cm]: 5>Głębokość (w cm): 60>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 5>Kod EAN: 5907629275503>Numer referencyjny: 84586868>Cena: 567zł /szt;http://localhost/src_img/160/1.jpg>http://localhost/src_img/160/2.jpg>http://localhost/src_img/160/3.jpg;50;1
161;Lampa wisząca Jonera czarna 3 x E27 Candellux;84532488;CANDELLUX;Lampy>Produkty>Oświetlenie;357 ;Lampa wisząca posiada trzy źródło światła na gwint E27 podstawa metal, klosz szklany . Może być głównym źródłem światła pokoju, sypialni, kuchni, korytarzu jak również w przypadku zastosowania kilku lamp obok siebie - świetnym rozwiązaniem do oświetlenia stołu w jadalni lub barku w kuchni. Rodzina Jonera składa się z lampy sufitowej 1, kinkiet 1 oraz lampy wiszące na 1,3 źródła światła. Długość lampy można regulować.;Rodzaj trzonka: E27>Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 13>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 22>Średnica (w cm): 13>Głębokość (w cm): 18>Rodzina kolorów: Czarny>Kolor: Czarny>dymiony>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: CANDELLUX>Gwarancja (w latach): 24>Kod EAN: 5903034808435>Numer referencyjny: 84532488>Cena: 357zł /szt;http://localhost/src_img/161/1.jpg>http://localhost/src_img/161/2.jpg>http://localhost/src_img/161/3.jpg>http://localhost/src_img/161/4.jpg>http://localhost/src_img/161/5.jpg>http://localhost/src_img/161/6.jpg;50;1
162;Lampa sufitowa Jonera czarna E27 Candellux;84532483;CANDELLUX;Lampy>Produkty>Oświetlenie;137 ;Lampa sufitowana Jonera posiada jedno źródło światła na gwint E27 podstawa okrągła w kolorze czarnym,klosz szklany dymiony .Może być głównym źródłem światła w pokoju, sypialni, kuchni, korytarzu jak również w przypadku zastosowania kilku lamp obok siebie . Rodzina Jonera składa się z lampy sufitowej 1, kinkiet 1 oraz lampy wiszące na 1,3 źródła światła.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Nie>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 15>Wysokość (w cm): 20>Wysokość oprawy wiszącej bez zawieszenia (w cm): 20>Średnica (w cm): 13>Głębokość (w cm): 9>Rodzina kolorów: Czarny>Kolor: Czarny>dymiony>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: CANDELLUX>Gwarancja (w latach): 24>Kod EAN: 5903034808404>Numer referencyjny: 84532483>Cena: 137zł /szt;http://localhost/src_img/162/1.jpg>http://localhost/src_img/162/2.jpg>http://localhost/src_img/162/3.jpg>http://localhost/src_img/162/4.jpg>http://localhost/src_img/162/5.jpg;50;1
163;Lampa wisząca Reus złota 3 x E27 Light Prestige;84586854;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;467 ;Reus wisząca złota - podczas wybierania oświetlenia do domu, przede wszystkim skupiamy się na lampach wiszących. Wszystko po to, by praktycznie rozświetlić całe pomieszczenie oraz  uzyskać klimatyczny nastrój wnętrza. Czasem jednocześnie prócz światła, zyskujemy również dekorację domu. Taki jest właśnie produkt Reus. Średniej wielkości klosz, który choć w klasycznym kształcie koła, to zaprojektowany w nowoczesnym stylu. Jego wierzchnia złota strona, poprzez pikowany wzór oraz piękny wysoki połysk - wygląda bardzo glamour!;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 45>Wysokość (w cm): 100>Wysokość oprawy wiszącej bez zawieszenia (w cm): 5>Średnica (w cm): 45>Głębokość (w cm): 45>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275510>Numer referencyjny: 84586854>Cena: 467zł /szt;http://localhost/src_img/163/1.jpg>http://localhost/src_img/163/2.jpg>http://localhost/src_img/163/3.jpg>http://localhost/src_img/163/4.jpg;50;1
164;Lampa wisząca Jonera czarna E27 Candellux;84532486;CANDELLUX;Lampy>Produkty>Oświetlenie;137 ;Lampa wisząca posiada jedno źródło światła na gwint E27 podstawa okrągła, klosz szklany dymiony. Może być głównym źródłem światła pokoju, sypialni, kuchni, korytarzu jak również w przypadku zastosowania kilku lamp obok siebie - świetnym rozwiązaniem do oświetlenia stołu w jadalni lub barku w kuchni. Rodzina Jonera składa się z lampy sufitowej 1, kinkiet 1 oraz lampy wiszące na 1,3 źródła światła. Długość lampy można regulować.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 13>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 22>Średnica (w cm): 13>Głębokość (w cm): 18>Rodzina kolorów: Czarny>Kolor: Czarny>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: CANDELLUX>Gwarancja (w latach): 24>Kod EAN: 5903034808428>Numer referencyjny: 84532486>Cena: 137zł /szt;http://localhost/src_img/164/1.jpg>http://localhost/src_img/164/2.jpg>http://localhost/src_img/164/3.jpg>http://localhost/src_img/164/4.jpg>http://localhost/src_img/164/5.jpg>http://localhost/src_img/164/6.jpg>http://localhost/src_img/164/7.jpg;50;1
165;Lampa wisząca Mallow czarna E27 Inspire;83029220;INSPIRE;Lampy>Produkty>Oświetlenie;147 ;Ta lampa wisząca Inspire Mallow o średnicy 31 cm wprowadzi do Twojego wnętrza nowoczesny akcent dzięki strukturze skręconego drutu. Bambusowa osłona gniazda doda naturalnego akcentu Twojej oprawie oświetleniowej. To zawieszenie idealnie nadaje się do oświetlenia salonu, kuchni czy dużego wejścia. Długość kabla jest regulowana, dzięki czemu można go idealnie dopasować do konfiguracji pomieszczenia. Zwróć uwagę, że kabel jest również chroniony przez powłokę z tkaniny, która zapewnia dodatkowy akcent wyrafinowania. Możesz spersonalizować renderowanie światła, wybierając żarówkę E27 Lexman dostosowaną do Twoich potrzeb. Jeśli chcesz cieszyć się efektem świetlnym, jaki produkt przyniesie na Twojej ścianie, zalecamy użycie przezroczystej żarówki dekoracyjnej z żarnikami. Żarówka sprzedawana jest osobno. Ten produkt Inspire jest objęty 5-letnią gwarancją. Możesz również skoordynować ten produkt z innymi produktami z tej samej serii, jeśli chcesz;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 30>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 117.5>Długość całkowita (w cm): 120>Wysokość całkowita (w cm): 120>Średnica (w cm): 30>Głębokość (w cm): 30>Rodzina kolorów: Czarny>Kolor: Czarny>Kolor przewodu: Czarny>Napięcie (w V): 220-240>Typ drewna: Nie zawiera drewna>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007382150>Numer referencyjny: 83029220>Cena: 147zł /szt;http://localhost/src_img/165/1.jpg>http://localhost/src_img/165/2.jpg>http://localhost/src_img/165/3.jpg>http://localhost/src_img/165/4.jpg>http://localhost/src_img/165/5.jpg>http://localhost/src_img/165/6.jpg>http://localhost/src_img/165/7.jpg>http://localhost/src_img/165/8.jpg>http://localhost/src_img/165/9.jpg>http://localhost/src_img/165/10.jpg>http://localhost/src_img/165/11.jpg;50;1
166;Lampa wisząca Elgort czarna z drewnem 3 x E27 Inspire;83049672;INSPIRE;Lampy>Produkty>Oświetlenie;297 ;Ta lampa wisząca Inspire jest wykonana z naturalnego drewna FSC z 3 światłami i długości 70 cm. Doskonale oświetli Twoją industrialną dekorację, szczególnie w średnich i dużych pomieszczeniach. Umieść go na przykład nad stołem w jadalni lub wyspą kuchenną, aby jak najlepiej go wykorzystać. Dodaj trzy wybrane żarówki E27 Lexman: zalecamy żarówki żarowe, aby dopełnić wygląd tego urządzenia. Jeśli podoba Ci się seria ELGORT, powinieneś wiedzieć, że możesz skoordynować ten produkt z innymi produktami z tej samej serii. Ten produkt Inspire jest produkowany w Europie i objęty 5-letnią gwarancją;Źródło światła w zestawie: Nie>Rodzaj trzonka: E27 >Klasa szczelności (IP + IK): IP20 >Liczba punktów świetlnych: 3>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 20>Szerokość (w cm): 20>Głębokość (w cm): 20>Kolor: Czarny>beżowy>Materiał wykonania: Metal>Materiał poboczny: Drewno>Maksymalna moc światła (w W): 40>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Regulacja wysokości: Tak>Napięcie (w V): 220-240>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007382389>Numer referencyjny: 83049672>Cena: 297zł /szt;http://localhost/src_img/166/1.jpg>http://localhost/src_img/166/2.jpg>http://localhost/src_img/166/3.jpg>http://localhost/src_img/166/4.jpg>http://localhost/src_img/166/5.jpg>http://localhost/src_img/166/6.jpg>http://localhost/src_img/166/7.jpg>http://localhost/src_img/166/8.jpg>http://localhost/src_img/166/9.jpg>http://localhost/src_img/166/10.jpg>http://localhost/src_img/166/11.jpg;50;1
167;Lampa wisząca Elgort czarna z drewnem E27 Inspire;83049749;INSPIRE;Lampy>Produkty>Oświetlenie;157 ;Ta lampa wisząca Inspire o szerokości 20 cm jest wykonana z naturalnego drewna FSC. Doskonale oświetli Twoją industrialną przestrzeń. Umieść ją na środku pokoju, jest dyskretna, ale bardzo jasna. Dodaj wybraną przez siebie ładną żarówkę E27 Lexman: zalecamy żarówki żarnikowe, aby dopełnić wygląd tej oprawy. Jeśli podoba Ci się seria ELGORT, wiedz, że możesz skoordynować ten produkt z innymi produktami z tej samej serii. Ten produkt Inspire jest produkowany w Europie i objęty 5-letnią gwarancją;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 20>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 20>Długość całkowita (w cm): 20>Średnica (w cm): 20>Głębokość (w cm): 20>Rodzina kolorów: Czarny>Kolor: Czarny>beżowy>Napięcie (w V): 220-240>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007382822>Numer referencyjny: 83049749>Cena: 157zł /szt;http://localhost/src_img/167/1.jpg>http://localhost/src_img/167/2.jpg>http://localhost/src_img/167/3.jpg>http://localhost/src_img/167/4.jpg>http://localhost/src_img/167/5.jpg>http://localhost/src_img/167/6.jpg>http://localhost/src_img/167/7.jpg>http://localhost/src_img/167/8.jpg>http://localhost/src_img/167/9.jpg>http://localhost/src_img/167/10.jpg>http://localhost/src_img/167/11.jpg>http://localhost/src_img/167/12.jpg>http://localhost/src_img/167/13.jpg>http://localhost/src_img/167/14.jpg;50;1
